pet_id,gender,breed,age,temperature,latitude,longitude,heartbeat,activity_level,ambient_temperature
1189,1,2,7.7,38.87,53.32176,-6.23616,98.51,0,16.26
1190,1,3,9.8,37.75,53.34007,-6.23727,96.77,1,15.37
1191,0,2,7.0,38.18,53.33664,-6.25637,110.85,1,15.85
1192,0,2,0.6,39.98,53.32024,-6.24313,192.63,1,10.86
1193,0,1,2.0,38.35,53.32263,-6.24538,61.72,0,26.0
1194,1,0,7.7,37.98,53.34242,-6.24998,137.49,0,21.35
1195,1,2,8.4,38.72,53.33061,-6.22163,87.57,3,12.06
1196,1,0,2.4,38.17,53.32998,-6.24646,78.32,0,14.9
1197,0,2,3.3,38.13,53.34918,-6.24711,53.77,0,27.18
1198,0,3,1.3,36.1,53.34121,-6.2248,97.57,1,14.25
1199,1,1,6.6,37.97,53.33852,-6.24745,85.6,2,13.45
1200,0,3,11.3,36.94,53.32416,-6.2471,76.77,1,21.1
1201,1,2,14.2,37.74,53.33411,-6.24265,92.11,0,25.02
1202,0,0,4.0,39.83,53.32563,-6.23856,97.09,3,11.13
1203,0,2,4.8,38.66,53.32562,-6.23205,86.7,0,34.97
1204,0,3,12.0,38.54,53.33097,-6.25214,79.56,0,22.36
1205,1,0,7.0,38.73,53.32677,-6.25715,141.05,1,19.76
1206,0,1,6.6,38.39,53.33482,-6.2401,97.64,1,21.24
1207,1,0,12.8,38.56,53.33371,-6.23473,197.22,1,30.69
1208,0,0,9.7,38.24,53.33124,-6.24631,83.01,2,24.41
1209,0,0,1.2,38.41,53.34506,-6.24436,99.92,0,16.43
1210,0,2,10.3,38.52,53.33017,-6.22281,111.39,0,10.03
1211,0,0,9.6,38.5,53.3441,-6.23411,81.4,0,17.67
1212,1,3,14.8,38.79,53.33122,-6.25375,175.19,0,6.07
1213,0,1,5.8,38.38,53.33183,-6.25941,64.35,1,26.11
1214,0,2,12.6,36.32,53.34763,-6.2429,50.03,0,15.55
1215,0,1,12.8,38.86,53.32331,-6.2207,120.2,0,29.13
1216,1,1,11.6,38.17,53.34689,-6.22257,74.79,1,30.3
1217,1,1,13.3,40.03,53.32185,-6.24904,66.51,0,15.62
1218,0,0,11.0,38.06,53.3402,-6.22621,92.37,2,17.63
1219,1,1,7.4,38.21,53.33617,-6.23052,120.4,0,17.45
1220,1,2,4.0,40.64,53.32469,-6.25192,134.49,1,18.08
1221,1,3,0.8,38.45,53.33535,-6.22042,118.39,2,16.79
1222,1,3,12.6,38.32,53.32864,-6.24246,78.59,1,29.83
1223,0,1,4.9,38.43,53.33652,-6.24775,140.63,0,16.22
1224,1,0,4.1,38.73,53.32349,-6.25582,70.72,1,23.16
1225,1,0,3.4,38.96,53.32283,-6.25536,83.4,0,15.94
1226,1,3,12.9,37.99,53.32146,-6.25422,106.32,2,21.15
1227,1,3,12.5,37.94,53.32307,-6.23707,93.13,3,18.62
1228,1,0,1.1,38.56,53.34856,-6.23,108.51,0,13.89
1229,1,2,2.7,38.88,53.33779,-6.22677,56.05,0,22.62
1230,1,1,0.8,38.49,53.32314,-6.22916,61.4,1,14.01
1231,0,3,11.3,37.81,53.33319,-6.24873,61.35,3,18.26
1232,1,1,6.5,38.73,53.3316,-6.22179,80.1,0,15.56
1233,0,3,14.1,39.04,53.34971,-6.25342,80.96,0,9.7
1234,0,2,3.8,40.09,53.3264,-6.24774,149.73,1,7.99
1235,0,3,2.3,38.75,53.32613,-6.2522,95.77,0,19.87
1236,1,1,12.4,38.81,53.33243,-6.25189,83.97,3,26.19
1237,0,1,8.0,38.04,53.33606,-6.22749,116.79,0,12.52
1238,1,2,12.0,38.57,53.33661,-6.23381,84.19,1,13.34
1239,1,1,12.1,40.95,53.34818,-6.22609,62.16,0,13.49
1240,1,1,6.1,39.28,53.33996,-6.24235,111.28,0,22.0
1241,1,1,4.0,37.43,53.34296,-6.24889,186.2,0,15.65
1242,1,0,14.0,40.76,53.32225,-6.22124,78.2,1,15.89
1243,0,3,14.3,40.0,53.34014,-6.24457,55.22,3,23.01
1244,1,0,8.9,38.43,53.34038,-6.25909,84.35,2,22.52
1245,0,1,4.9,38.47,53.32476,-6.23107,62.84,1,8.56
1246,1,2,0.7,38.54,53.34518,-6.22327,81.11,1,18.48
1247,1,1,7.8,38.7,53.34503,-6.22726,86.96,1,8.57
1248,1,2,12.8,36.94,53.34882,-6.25892,68.65,2,16.31
1249,0,2,3.9,38.17,53.32106,-6.23424,91.62,0,18.43
1250,1,3,2.5,38.1,53.34488,-6.23388,90.26,1,15.63
1251,1,1,11.4,38.65,53.32491,-6.23464,94.6,2,11.61
1252,1,0,11.8,38.69,53.34274,-6.25636,92.12,1,15.53
1253,1,2,4.9,39.99,53.34311,-6.24303,68.06,1,20.45
1254,1,0,10.6,38.07,53.33608,-6.23517,80.97,2,22.63
1255,0,1,10.1,39.21,53.32987,-6.24121,87.72,0,21.59
1256,0,2,10.3,37.9,53.33486,-6.23421,102.34,2,19.27
1257,0,0,5.6,38.4,53.33403,-6.25797,105.92,1,7.22
1258,1,1,8.3,38.81,53.32221,-6.25609,111.01,2,11.75
1259,0,3,2.8,38.22,53.32944,-6.24305,183.35,2,15.44
1260,0,2,5.6,38.75,53.32157,-6.25821,79.87,1,9.05
1261,1,0,6.8,39.01,53.34033,-6.24775,148.68,2,28.51
1262,1,1,5.3,38.7,53.33458,-6.25044,171.83,1,19.04
1263,0,2,13.7,39.08,53.3477,-6.24708,81.06,1,14.14
1264,1,2,14.1,38.31,53.32885,-6.24697,73.43,1,28.01
1265,0,1,12.6,39.03,53.34916,-6.25516,68.11,0,6.53
1266,0,3,5.0,38.32,53.34196,-6.25939,88.01,1,18.66
1267,0,3,5.5,38.11,53.34081,-6.22879,153.74,2,18.3
1268,1,0,9.0,39.52,53.33277,-6.22984,150.86,1,18.35
1269,0,0,7.9,38.85,53.32502,-6.22037,113.68,0,23.87
1270,0,1,1.4,40.28,53.33635,-6.25961,65.11,3,17.41
1271,1,0,11.3,38.55,53.34647,-6.24406,42.44,0,18.16
1272,1,1,1.8,39.84,53.33043,-6.22387,92.53,3,10.72
1273,1,0,4.6,36.87,53.34274,-6.2514,123.51,1,21.7
1274,0,3,10.8,38.34,53.32169,-6.24489,120.94,0,16.51
1275,1,2,5.1,39.97,53.33702,-6.23646,157.49,0,26.48
1276,1,1,2.0,38.71,53.33306,-6.24441,106.87,3,27.75
1277,1,3,9.0,38.98,53.33092,-6.23644,113.98,1,12.77
1278,1,3,12.7,37.99,53.33124,-6.2252,73.64,1,21.79
1279,0,1,4.5,38.32,53.33317,-6.22089,52.26,0,12.52
1280,1,1,6.1,38.59,53.32715,-6.22225,96.08,0,26.51
1281,0,0,8.4,40.36,53.34015,-6.23252,87.65,3,31.24
1282,1,0,0.7,40.09,53.33113,-6.2308,75.88,1,7.61
1283,0,1,10.0,40.86,53.33418,-6.25186,93.17,0,21.12
1284,1,0,6.2,38.02,53.34085,-6.24287,94.48,2,11.48
1285,0,0,8.8,37.84,53.32443,-6.24428,127.8,0,16.68
1286,0,1,10.8,36.21,53.34467,-6.22759,66.08,0,9.85
1287,0,3,7.3,38.58,53.34446,-6.24614,82.48,1,18.59
1288,1,3,1.3,38.75,53.34182,-6.24317,186.64,1,29.97
1289,0,3,1.3,37.59,53.32756,-6.22142,118.2,0,12.62
1290,1,2,4.0,38.56,53.32431,-6.25652,102.24,0,18.08
1291,0,0,6.1,38.32,53.33239,-6.25636,147.81,1,20.67
1292,1,1,4.5,40.98,53.33597,-6.24192,100.99,0,18.47
1293,0,0,8.6,36.39,53.32112,-6.25945,69.19,1,12.06
1294,0,0,10.4,38.52,53.32465,-6.25426,82.74,0,34.18
1295,1,1,4.4,38.63,53.32399,-6.24279,71.22,1,12.59
1296,1,2,0.8,39.92,53.3465,-6.24285,111.54,2,5.01
1297,0,1,12.9,38.4,53.3278,-6.24292,84.43,0,19.06
1298,0,1,12.9,38.22,53.32373,-6.23911,74.15,1,15.46
1299,0,2,12.3,38.61,53.34785,-6.24332,74.51,0,20.11
1300,1,0,7.6,39.04,53.32793,-6.24074,154.33,2,25.32
1301,0,1,13.4,38.43,53.32709,-6.25708,70.56,2,11.35
1302,0,3,8.5,37.88,53.34628,-6.2539,184.39,0,19.56
1303,0,3,4.5,38.4,53.32961,-6.23884,55.21,2,20.26
1304,0,2,7.1,39.37,53.32263,-6.257,70.11,2,11.42
1305,1,2,14.6,36.88,53.32403,-6.22227,126.97,0,22.02
1306,0,3,12.5,40.97,53.33563,-6.22736,58.14,0,8.99
1307,0,2,2.2,36.64,53.33057,-6.25232,183.25,3,13.32
1308,0,1,10.6,39.06,53.3367,-6.23275,115.89,0,17.54
1309,0,3,4.3,38.46,53.33543,-6.24174,78.24,2,21.91
1310,1,2,8.6,38.49,53.33804,-6.23166,68.59,1,15.7
1311,1,1,9.7,39.74,53.33355,-6.23192,69.49,2,18.33
1312,1,1,10.7,38.41,53.33161,-6.25437,115.17,1,10.76
1313,0,2,5.1,37.8,53.33597,-6.23383,95.47,0,20.23
1314,0,2,9.9,38.14,53.32689,-6.24212,36.28,0,22.47
1315,0,0,1.5,38.5,53.32893,-6.23,86.44,1,19.54
1316,0,1,15.0,38.53,53.34763,-6.2553,52.14,0,13.81
1317,1,3,5.9,38.57,53.32984,-6.22033,76.78,0,11.81
1318,1,3,1.2,38.27,53.32418,-6.23707,81.53,0,16.93
1319,0,1,9.9,37.89,53.33987,-6.23958,74.41,0,10.93
1320,0,3,3.0,38.61,53.34017,-6.24278,60.95,3,13.97
1321,0,1,13.5,38.29,53.33024,-6.22998,87.67,3,17.96
1322,1,2,13.1,39.12,53.3335,-6.23693,99.75,2,24.01
1323,0,2,6.5,39.16,53.34544,-6.23567,67.62,0,17.31
1324,1,3,1.4,38.99,53.33576,-6.22422,83.61,0,20.14
1325,1,1,7.4,38.6,53.34785,-6.24242,86.23,1,13.32
1326,1,1,5.5,38.1,53.32493,-6.25254,85.77,0,29.56
1327,1,1,3.9,37.4,53.33256,-6.25694,66.95,1,14.04
1328,0,3,1.2,38.54,53.34013,-6.25969,86.06,1,15.36
1329,1,3,4.8,38.05,53.3452,-6.23226,135.55,0,17.87
1330,0,1,9.6,38.81,53.33933,-6.241,120.1,0,11.47
1331,1,1,2.6,38.48,53.32191,-6.24765,78.29,0,19.13
1332,0,0,5.0,38.79,53.32524,-6.23163,194.81,0,8.9
1333,0,0,4.6,38.2,53.32009,-6.23713,136.7,0,19.49
1334,1,0,8.4,39.07,53.34305,-6.23205,163.22,1,19.9
1335,1,1,4.3,38.18,53.34601,-6.22363,107.32,0,8.29
1336,0,2,7.7,36.81,53.33013,-6.25739,96.41,2,13.48
1337,1,0,12.1,37.65,53.3407,-6.24686,70.32,1,26.03
1338,0,1,7.1,38.47,53.34946,-6.24104,112.22,1,23.61
1339,1,3,12.7,38.62,53.33473,-6.2277,94.7,0,25.71
1340,0,1,7.1,38.02,53.32112,-6.23834,90.97,2,26.9
1341,0,0,9.4,38.04,53.33342,-6.25202,73.84,0,15.74
1342,1,3,1.0,38.66,53.33766,-6.2396,65.51,2,6.99
1343,1,2,9.8,38.71,53.34589,-6.22971,62.17,2,9.66
1344,1,0,2.2,37.51,53.3416,-6.25944,59.54,0,23.5
1345,1,0,5.3,37.68,53.34259,-6.25935,102.84,0,19.93
1346,1,3,9.5,38.44,53.3454,-6.22348,118.12,2,16.8
1347,0,3,3.9,39.23,53.32537,-6.23744,107.93,1,23.17
1348,1,3,8.8,38.34,53.34584,-6.24345,157.92,3,16.2
1349,0,1,11.3,38.25,53.33481,-6.23251,54.57,3,16.34
1350,1,1,1.0,37.67,53.33514,-6.24945,72.92,1,18.91
1351,1,2,1.6,38.39,53.32742,-6.24344,75.11,2,12.3
1352,1,1,2.6,37.91,53.34862,-6.23709,52.53,1,21.17
1353,1,1,10.9,38.79,53.33597,-6.25645,100.74,1,19.44
1354,1,1,9.1,37.92,53.32244,-6.24872,86.08,1,16.9
1355,0,3,7.0,38.16,53.32661,-6.22588,146.82,0,21.58
1356,0,2,12.6,37.64,53.32493,-6.22162,188.64,0,21.03
1357,1,0,0.6,38.45,53.33674,-6.24449,89.04,1,20.74
1358,0,1,5.5,38.85,53.32527,-6.2529,127.64,2,15.77
1359,0,2,11.2,39.21,53.34723,-6.2556,71.11,2,14.72
1360,0,1,1.4,38.52,53.34663,-6.25392,64.42,0,17.34
1361,0,3,11.4,38.37,53.34289,-6.25562,103.83,3,10.75
1362,1,1,9.7,38.71,53.32729,-6.23217,75.33,0,10.67
1363,1,1,14.4,39.73,53.32762,-6.22048,85.11,1,23.24
1364,0,1,14.2,38.06,53.32012,-6.22986,53.71,3,14.9
1365,0,0,7.7,38.2,53.34754,-6.24025,158.76,0,20.04
1366,1,0,10.9,37.97,53.33535,-6.24596,87.65,0,18.23
1367,0,3,5.4,38.8,53.32692,-6.25734,119.58,2,27.67
1368,0,3,6.4,37.92,53.32492,-6.2273,70.98,1,25.02
1369,1,2,4.0,38.9,53.33102,-6.23076,87.62,3,17.88
1370,1,0,2.3,38.71,53.32438,-6.25561,83.68,0,19.22
1371,0,0,7.0,38.56,53.32525,-6.23714,144.68,2,19.98
1372,0,1,2.4,38.32,53.34318,-6.22266,124.13,0,23.93
1373,1,2,6.4,38.99,53.32919,-6.24615,66.35,2,18.28
1374,0,2,3.4,38.91,53.33303,-6.22717,63.71,0,22.31
1375,1,3,11.8,40.04,53.32573,-6.24354,96.58,3,30.69
1376,1,1,14.1,40.58,53.32896,-6.23523,117.69,0,17.28
1377,1,2,8.9,38.78,53.34888,-6.22477,102.94,1,20.13
1378,1,3,14.1,38.67,53.34188,-6.23868,178.41,0,10.27
1379,1,0,14.5,36.37,53.32506,-6.2363,158.27,1,10.18
1380,1,2,14.4,40.76,53.33535,-6.2237,158.28,0,11.1
1381,1,2,0.9,40.99,53.32344,-6.22476,70.25,0,19.65
1382,0,3,10.2,39.72,53.34874,-6.22474,183.59,1,13.54
1383,0,3,4.6,38.46,53.33173,-6.22364,81.77,0,17.94
1384,1,2,11.0,38.86,53.33635,-6.25957,60.9,1,19.49
1385,1,3,3.4,38.65,53.34514,-6.2261,129.34,3,23.25
1386,0,0,5.5,36.41,53.34805,-6.24587,83.55,2,11.74
1387,1,0,3.3,38.59,53.32897,-6.25684,60.32,2,19.57
1388,0,1,14.3,37.9,53.34769,-6.22708,38.2,0,10.41
1389,1,1,7.6,38.74,53.33042,-6.25406,114.51,0,17.97
1390,0,0,12.0,40.15,53.33175,-6.2537,66.19,3,21.46
1391,1,2,9.1,38.76,53.32836,-6.25955,91.48,1,25.46
1392,0,2,14.0,39.9,53.34095,-6.24477,73.57,0,12.71
1393,1,3,3.5,36.7,53.34292,-6.22801,174.47,2,12.32
1394,1,2,10.2,37.94,53.34442,-6.24733,81.21,0,19.08
1395,0,3,8.0,39.23,53.34574,-6.24194,90.52,2,20.68
1396,0,3,3.7,40.04,53.34438,-6.25628,96.7,0,23.77
1397,1,0,5.9,37.6,53.3323,-6.24247,79.57,2,13.87
1398,1,1,13.2,38.98,53.34882,-6.25416,70.17,3,14.75
1399,0,3,3.1,38.42,53.34939,-6.23736,68.26,2,28.83
1400,1,2,5.8,37.83,53.33486,-6.25362,70.19,1,18.38
1401,0,2,1.4,37.84,53.34379,-6.22306,49.6,0,16.07
1402,1,3,12.0,36.84,53.34322,-6.24988,101.08,0,25.42
1403,1,3,4.4,37.57,53.34928,-6.23775,115.58,0,23.52
1404,1,3,3.0,40.25,53.34581,-6.24327,88.68,2,22.29
1405,0,3,13.8,37.78,53.34854,-6.25192,113.47,1,21.72
1406,1,3,13.5,38.34,53.33992,-6.23144,80.1,2,18.69
1407,1,1,2.2,38.83,53.3235,-6.22848,97.04,1,29.68
1408,1,1,4.1,38.51,53.34398,-6.24839,91.09,1,8.37
1409,1,1,5.7,37.8,53.33438,-6.23875,89.98,0,11.23
1410,1,1,11.8,40.73,53.34789,-6.24745,169.4,1,32.78
1411,1,1,13.0,38.83,53.3269,-6.25929,119.35,0,21.32
1412,0,1,1.8,38.58,53.33295,-6.24784,114.05,3,18.64
1413,0,3,2.0,37.89,53.34022,-6.25594,86.47,0,9.41
1414,0,0,9.3,38.36,53.34993,-6.24019,114.39,0,20.17
1415,1,3,14.2,39.23,53.32201,-6.22945,36.14,1,9.51
1416,0,1,3.9,36.76,53.33793,-6.2458,106.96,1,17.33
1417,0,3,13.7,38.12,53.3462,-6.23274,53.56,1,26.53
1418,1,2,9.4,39.74,53.32165,-6.22701,78.88,1,16.95
1419,1,1,5.2,40.47,53.32729,-6.25304,116.5,3,12.64
1420,1,2,9.4,38.44,53.33376,-6.25097,109.1,0,20.45
1421,0,2,2.6,38.11,53.34876,-6.22996,96.52,2,31.52
1422,0,0,11.0,39.29,53.3434,-6.22489,109.26,3,29.0
1423,1,0,11.0,38.66,53.34719,-6.25107,84.68,0,11.68
1424,1,2,12.9,38.6,53.33194,-6.23365,134.95,2,17.47
1425,1,1,8.8,38.32,53.32388,-6.23666,61.12,1,15.69
1426,1,0,5.6,38.16,53.32426,-6.22834,159.95,0,25.29
1427,0,3,1.5,39.09,53.34605,-6.23977,85.26,2,16.53
1428,1,2,6.0,38.93,53.33456,-6.2491,194.67,2,15.9
1429,0,2,6.6,37.97,53.32061,-6.23072,74.46,0,34.77
1430,1,1,10.1,38.35,53.34803,-6.23687,95.51,1,10.01
1431,0,3,10.2,36.42,53.34036,-6.22704,106.78,1,29.59
1432,1,1,14.8,38.53,53.32621,-6.23583,190.32,1,15.57
1433,0,2,4.3,37.86,53.32911,-6.25161,67.15,0,23.77
1434,1,2,9.0,38.32,53.32523,-6.23942,59.9,0,19.88
1435,0,1,12.0,38.19,53.3364,-6.25051,61.94,1,13.33
1436,1,2,3.3,38.17,53.34592,-6.24975,92.26,1,17.47
1437,1,3,14.2,37.82,53.3302,-6.24646,56.09,1,12.48
1438,1,3,10.2,39.84,53.34212,-6.23465,74.78,3,29.48
1439,0,1,13.3,38.61,53.32811,-6.2567,87.61,0,14.24
1440,1,1,12.4,39.36,53.33052,-6.22467,161.74,3,7.97
1441,1,2,8.5,39.64,53.33411,-6.22846,49.31,0,23.7
1442,1,2,4.7,38.5,53.33642,-6.22319,52.54,1,26.48
1443,1,1,9.0,38.29,53.3257,-6.25458,86.82,1,19.9
1444,1,2,12.1,37.79,53.3499,-6.22703,104.23,0,25.36
1445,0,0,12.9,38.86,53.33659,-6.24105,107.86,0,10.83
1446,0,3,4.4,38.37,53.3449,-6.23464,69.33,2,28.85
1447,0,1,3.9,38.93,53.3312,-6.23926,96.6,2,29.39
1448,0,3,9.3,38.4,53.32871,-6.25551,70.73,3,19.68
1449,0,3,1.9,37.41,53.34616,-6.23417,96.86,1,12.97
1450,1,2,14.1,38.73,53.3473,-6.25738,102.55,1,24.18
1451,0,1,14.7,38.64,53.32728,-6.23192,105.37,0,23.91
1452,1,2,14.3,37.89,53.34734,-6.24339,84.74,1,14.92
1453,1,0,11.1,40.06,53.34417,-6.24146,87.25,0,28.47
1454,1,0,12.6,38.91,53.34908,-6.2452,109.77,0,24.57
1455,1,3,13.7,38.88,53.34654,-6.23401,65.7,1,15.75
1456,0,2,9.0,38.78,53.32532,-6.23169,42.2,0,19.64
1457,0,3,9.5,38.95,53.3258,-6.24535,173.88,1,18.62
1458,1,2,9.3,38.35,53.34513,-6.25532,57.16,0,11.16
1459,1,3,10.6,38.94,53.33637,-6.24392,69.77,0,25.15
1460,0,3,7.3,38.33,53.32992,-6.24917,48.84,1,11.71
1461,1,1,6.0,37.86,53.32591,-6.22612,86.81,0,21.53
1462,0,3,6.4,38.43,53.33687,-6.23057,168.34,0,14.8
1463,0,2,1.0,37.92,53.34533,-6.22092,76.55,3,21.84
1464,0,3,6.5,38.66,53.32106,-6.2448,80.83,0,12.09
1465,1,0,3.0,37.55,53.32008,-6.24838,108.37,0,17.62
1466,0,1,10.0,37.97,53.32001,-6.25796,60.51,1,28.21
1467,0,2,5.9,39.81,53.34423,-6.23403,84.08,0,13.34
1468,1,2,0.7,38.03,53.33424,-6.22559,128.25,0,14.39
1469,0,0,9.2,38.26,53.32229,-6.22236,76.86,1,19.49
1470,1,3,11.3,38.92,53.32585,-6.23111,78.25,3,17.68
1471,1,1,1.0,38.67,53.32288,-6.23995,68.44,1,21.54
1472,1,2,4.5,40.58,53.3223,-6.25667,117.84,0,21.32
1473,0,1,7.7,38.72,53.3456,-6.22823,74.19,1,15.96
1474,0,1,10.1,37.36,53.34721,-6.24412,79.75,0,20.83
1475,1,0,10.2,38.46,53.33204,-6.25565,116.92,2,19.84
1476,1,3,1.1,37.93,53.33848,-6.23848,85.36,0,10.94
1477,1,0,8.9,38.55,53.34499,-6.25053,103.81,3,25.74
1478,0,3,12.8,37.79,53.3417,-6.25416,80.26,0,21.2
1479,1,1,7.8,38.04,53.32929,-6.23269,31.7,1,21.12
1480,1,2,4.5,38.7,53.33549,-6.2383,125.25,0,19.71
1481,1,0,5.0,37.52,53.34335,-6.23952,93.13,1,19.24
1482,0,0,3.8,38.12,53.33106,-6.23244,116.25,3,15.05
1483,0,2,5.6,37.69,53.33035,-6.24148,56.95,0,7.6
1484,0,0,14.1,38.23,53.32226,-6.22924,64.47,1,19.82
1485,0,0,8.7,38.93,53.32598,-6.24422,61.86,1,16.9
1486,1,0,7.3,38.68,53.33541,-6.2213,147.98,0,19.66
1487,0,0,11.5,38.1,53.32115,-6.25404,158.02,2,17.71
1488,0,1,2.7,38.22,53.3387,-6.2425,84.25,0,12.09
1489,1,2,1.5,38.57,53.33771,-6.25627,83.98,0,33.31
1490,0,0,4.3,38.29,53.32139,-6.22963,111.48,0,22.52
1491,1,3,11.0,37.63,53.34658,-6.24566,90.31,2,20.72
1492,1,1,8.4,39.14,53.3498,-6.2369,103.88,0,14.55
1493,1,3,7.9,38.5,53.3497,-6.2462,95.47,0,18.37
1494,1,1,7.4,38.51,53.33652,-6.2335,91.6,0,6.78
1495,0,2,9.4,38.36,53.34469,-6.24391,110.68,0,20.41
1496,1,0,2.8,36.15,53.33935,-6.2397,107.53,2,18.08
1497,0,1,1.7,36.36,53.33163,-6.24549,73.62,1,20.07
1498,0,0,14.0,38.97,53.33179,-6.24142,96.45,1,24.56
1499,1,2,10.1,38.49,53.33674,-6.24115,65.64,1,18.23
1500,0,1,1.1,37.86,53.33108,-6.23293,65.58,3,25.7
1501,1,3,0.7,38.94,53.34035,-6.2209,85.86,1,28.19
1502,1,1,14.7,38.32,53.32003,-6.2265,89.62,0,18.98
1503,0,2,0.6,38.69,53.32986,-6.23326,101.73,0,19.08
1504,0,2,8.8,39.25,53.32363,-6.24407,166.43,2,16.51
1505,1,1,2.9,38.48,53.32299,-6.25979,189.0,3,15.9
1506,1,0,11.7,37.93,53.32688,-6.25765,70.48,2,9.36
1507,1,3,12.4,38.61,53.34182,-6.22752,103.25,3,21.61
1508,1,3,13.4,38.02,53.33941,-6.22829,85.8,2,15.76
1509,1,2,12.6,36.17,53.32519,-6.23426,92.94,0,16.02
1510,1,3,12.6,40.23,53.33587,-6.24491,33.53,0,13.74
1511,0,2,13.6,39.31,53.34609,-6.22584,96.41,0,32.22
1512,1,2,11.1,38.23,53.33894,-6.22511,95.99,0,9.3
1513,1,3,10.6,37.9,53.34662,-6.24956,119.62,2,16.82
1514,1,1,12.6,37.61,53.32901,-6.25119,111.62,1,16.1
1515,0,1,6.1,38.88,53.34605,-6.23402,86.7,0,9.03
1516,0,0,0.9,38.2,53.33227,-6.24213,153.16,0,14.91
1517,1,0,7.8,38.82,53.33613,-6.23936,146.32,0,18.96
1518,1,2,1.6,40.66,53.33821,-6.24013,84.64,1,26.8
1519,1,1,3.2,39.28,53.33371,-6.22312,77.4,0,22.24
1520,1,2,3.9,38.88,53.34659,-6.25091,50.5,3,22.06
1521,1,2,1.6,38.67,53.34905,-6.25361,113.37,3,15.03
1522,0,2,6.8,38.25,53.33495,-6.23985,95.93,3,19.47
1523,1,1,9.0,38.38,53.3303,-6.23703,92.2,0,16.61
1524,1,0,3.9,38.62,53.33898,-6.22066,114.26,2,24.35
1525,1,1,11.2,38.89,53.34827,-6.25668,90.9,0,12.45
1526,1,3,12.7,38.88,53.33711,-6.24045,57.67,3,19.46
1527,1,2,3.1,39.77,53.32823,-6.2393,67.22,1,12.83
1528,0,1,13.5,38.58,53.32524,-6.22393,98.97,1,22.49
1529,0,1,7.8,38.12,53.33062,-6.2552,70.67,0,30.97
1530,0,0,13.5,39.84,53.34769,-6.24727,171.15,0,18.8
1531,0,1,12.9,38.21,53.34619,-6.24736,110.59,1,24.94
1532,0,0,9.3,38.82,53.33837,-6.2337,135.52,1,18.17
1533,1,2,10.9,38.29,53.3206,-6.23217,50.62,0,18.73
1534,1,0,13.9,40.89,53.34164,-6.25693,136.79,0,25.65
1535,0,1,5.9,38.56,53.34761,-6.25827,107.86,2,18.74
1536,1,0,11.0,38.82,53.33263,-6.23189,59.1,0,5.07
1537,0,3,8.5,38.73,53.33765,-6.22748,54.15,1,23.45
1538,0,0,9.0,38.86,53.34307,-6.2552,91.33,0,14.51
1539,0,0,12.1,38.72,53.32304,-6.23223,84.88,2,19.09
1540,1,1,6.4,36.81,53.34407,-6.22263,77.98,0,20.5
1541,1,0,10.5,37.38,53.33352,-6.2509,129.68,0,22.98
1542,0,0,2.7,38.8,53.32272,-6.23122,60.85,3,18.28
1543,0,0,13.0,37.52,53.33838,-6.23003,77.89,2,24.35
1544,1,1,5.1,38.79,53.32796,-6.25401,52.77,0,23.02
1545,0,0,1.7,38.15,53.33921,-6.22741,98.67,1,15.22
1546,0,3,1.5,40.51,53.33902,-6.22378,62.67,0,18.66
1547,0,1,3.6,38.85,53.32028,-6.23051,62.78,2,26.66
1548,1,1,11.2,38.6,53.3417,-6.23845,84.75,1,21.89
1549,1,2,10.5,38.84,53.33864,-6.24614,69.43,1,8.65
1550,1,0,7.0,37.9,53.32135,-6.23705,155.93,0,10.2
1551,1,0,5.0,40.12,53.32034,-6.25775,81.69,2,16.35
1552,1,3,6.2,38.58,53.32633,-6.2225,93.88,1,12.0
1553,0,1,10.9,38.78,53.34853,-6.22005,70.5,2,34.15
1554,1,3,7.2,38.62,53.32031,-6.25139,54.53,2,19.2
1555,1,3,13.5,38.32,53.32254,-6.23233,175.11,2,29.0
1556,0,3,5.7,38.31,53.33411,-6.25615,105.48,2,11.58
1557,0,0,6.4,38.07,53.3337,-6.234,95.87,0,11.17
1558,0,0,2.2,38.85,53.33592,-6.22885,58.08,3,11.44
1559,0,1,2.4,36.53,53.34132,-6.22388,78.39,2,6.26
1560,1,3,3.2,39.11,53.34033,-6.22523,67.96,1,22.42
1561,1,2,6.0,38.64,53.33672,-6.24706,68.11,1,15.12
1562,1,1,3.3,38.4,53.32129,-6.23685,66.55,0,21.04
1563,1,0,10.2,38.64,53.32309,-6.23532,113.96,0,14.25
1564,0,3,14.2,38.96,53.34957,-6.22248,55.65,1,14.28
1565,0,2,5.8,38.3,53.34699,-6.25925,76.65,0,18.05
1566,1,0,1.3,37.73,53.33226,-6.25784,105.08,2,21.12
1567,1,3,2.4,36.17,53.33866,-6.25624,80.61,1,27.02
1568,0,0,14.8,38.78,53.34377,-6.22366,93.62,0,11.19
1569,0,3,11.6,39.1,53.32996,-6.25857,195.89,1,17.27
1570,1,1,7.7,38.03,53.33103,-6.23115,108.7,3,28.19
1571,1,3,5.7,38.87,53.33533,-6.25841,90.33,1,18.35
1572,1,0,1.2,38.37,53.34021,-6.25505,58.82,2,29.35
1573,1,3,6.1,38.34,53.34057,-6.2448,71.76,1,19.76
1574,1,2,6.9,38.19,53.34198,-6.24525,194.47,0,19.77
1575,1,1,2.2,36.26,53.33441,-6.22912,64.52,0,19.21
